userId,movieId,rating,timestamp
744,150,4.5,1422256605
744,296,0.5,1422255443
744,364,4.5,1422256082
744,1035,5.0,1422256674
744,1097,4.5,1422255725
744,1198,4.5,1422256322
744,1203,4.5,1422255505
744,1721,4.5,1422255708
744,2273,4.0,1422255997
744,2692,3.0,1422256277
744,2762,4.5,1422255419
744,3535,0.5,1422255536
744,4701,4.0,1422255958
744,5218,4.0,1422255822
744,6377,4.5,1422255919
744,8636,3.5,1422256041
744,33615,4.0,1422255896
744,40339,4.0,1422256013
744,44022,3.5,1422255866
744,44191,4.5,1422256598
744,47610,4.5,1422255490
744,48414,3.5,1422255888
744,48780,5.0,1422255406
744,49274,3.5,1422256049
744,53460,3.5,1422255988
744,55768,3.5,1422255914
744,58299,3.0,1422255917
744,58559,4.0,1422255188
744,58998,3.0,1422256541
744,59784,4.5,1422255740
744,62999,4.0,1422255861
744,63859,3.5,1422255839
744,65435,3.0,1422255885
744,68793,3.5,1422256073
744,69644,3.5,1422255813
744,72998,3.0,1422256419
744,76093,4.5,1422255779
744,79132,4.5,1422255465
744,79553,4.0,1422256056
744,79702,3.0,1422256535
744,81564,3.5,1422255775
744,81834,4.0,1422256521
744,84152,4.0,1422255553
744,84954,4.5,1422255575
744,85414,4.0,1422255569
744,86911,2.0,1422256341
744,87222,4.0,1422255750
744,90647,4.0,1422255764
744,90746,3.5,1422255833
744,95105,3.5,1422255830
744,95510,3.5,1422256029
744,95543,3.5,1422255879
744,101142,4.0,1422255837
744,102125,3.0,1422256035
744,103042,3.0,1422256027
744,103335,3.5,1422255771
744,105468,2.5,1422255858
744,106072,3.0,1422256088
744,106696,4.5,1422255965
744,109487,3.5,1422255164
744,110553,3.5,1422255304
744,112175,4.0,1422255263
744,112852,4.5,1422255244
744,114180,3.5,1422255297
744,115569,2.5,1422255250
744,116797,5.0,1422255143
747,25,4.0,1427521685
747,50,4.5,1427521426
747,147,5.0,1427521806
747,296,5.0,1427521467
747,318,4.5,1427521352
747,337,4.0,1427521800
747,441,5.0,1427521764
747,593,4.0,1427521364
747,904,3.0,1427521431
747,923,3.0,1427521486
747,1552,4.5,1427521696
747,1721,4.0,1427521816
747,2028,4.0,1427521355
747,2329,5.0,1427521470
747,2762,5.0,1427521361
747,2858,5.0,1427521457
747,2959,5.0,1427521441
747,3285,5.0,1427521819
747,3555,5.0,1427521768
747,4023,5.0,1427521693
747,4993,5.0,1427521477
747,5952,5.0,1427521507
747,5989,5.0,1427521797
747,6708,5.0,1427521642
747,7153,5.0,1427521544
747,7361,5.0,1427521505
747,36529,5.0,1427521639
747,48516,5.0,1427521494
747,49530,5.0,1427521795
747,58559,5.0,1427521374
747,59315,3.5,1427521381
747,63082,4.0,1427521389
747,68157,4.0,1427521385
747,72998,4.0,1427521383
747,74458,5.0,1427521793
747,79132,5.0,1427521376
747,84392,4.0,1427521758
747,99114,5.0,1427521791
747,102194,5.0,1427521756
747,102407,4.0,1427521801
747,106100,5.0,1427521754
747,106782,5.0,1427521759
747,109243,5.0,1427521681
747,112556,5.0,1427521397
1158,62,3.5,1421297167
1158,260,3.5,1421295224
1158,356,5.0,1421295157
1158,527,4.5,1421295173
1158,593,2.0,1421295429
1158,595,3.0,1421297065
1158,780,3.0,1421295489
1158,858,4.0,1421295238
1158,923,2.5,1421295759
1158,1196,4.0,1421295231
1158,1198,3.5,1421295272
1158,1210,3.5,1421297471
1158,1258,2.5,1421297228
1158,2010,3.5,1421297342
1158,2571,4.0,1421295187
1158,2762,4.5,1421297665
1158,3088,3.5,1421297364
1158,4022,5.0,1421297709
1158,4993,4.0,1421295393
1158,5952,4.0,1421295439
1158,6365,3.0,1421296181
1158,6377,4.0,1421296159
1158,6539,3.5,1421296144
1158,6863,3.5,1421296254
1158,6934,3.0,1421296227
1158,7153,4.5,1421295261
1158,7254,2.5,1421296275
1158,8368,3.5,1421296223
1158,8376,3.0,1421296359
1158,8464,3.5,1421296291
1158,8665,3.0,1421296206
1158,8783,5.0,1421295965
1158,8961,3.5,1421296195
1158,30793,2.5,1421296316
1158,33493,3.0,1421296237
1158,33794,4.0,1421296172
1158,41566,3.5,1421296333
1158,44191,3.0,1421295706
1158,54286,3.0,1421295931
1158,58559,4.5,1421295685
1158,68954,3.5,1421295805
1158,73321,3.5,1421296437
1158,79132,4.0,1421295716
1158,89745,3.0,1421295741
1158,93840,3.5,1421296451
1158,96821,3.0,1421297415
1158,108945,3.0,1421296572
1158,111364,3.0,1421296554
1158,111659,3.5,1421296515
1158,117851,3.5,1421296093
1158,118696,3.0,1421296055
1158,119155,3.0,1421296031
1158,120825,4.0,1421295294
1158,123109,3.0,1421295564
1554,32,4.5,1420659479
1554,50,5.0,1420647837
1554,260,3.0,1420652864
1554,267,4.0,1420670791
1554,293,5.0,1420647374
1554,296,5.0,1420647430
1554,318,5.0,1420647836
1554,344,4.5,1420659488
1554,356,4.5,1420659447
1554,480,2.5,1420659454
1554,541,5.0,1420653062
1554,590,4.5,1420659465
1554,592,3.5,1420659472
1554,593,2.0,1420659444
1554,741,5.0,1421515452
1554,780,2.5,1420659468
1554,875,4.5,1420653325
1554,1032,4.5,1420984057
1554,1136,4.5,1420647968
1554,1196,3.5,1420652852
1554,1197,4.5,1420647984
1554,1208,5.0,1420647919
1554,1210,2.5,1420652875
1554,1213,4.0,1420656639
1554,1220,5.0,1420653270
1554,1234,4.0,1420653834
1554,1265,5.0,1420647772
1554,1500,3.5,1420647759
1554,1527,5.0,1420648065
1554,1625,4.0,1420811824
1554,1704,5.0,1420659334
1554,1732,5.0,1420647388
1554,1784,5.0,1420659346
1554,1884,4.5,1420983909
1554,2231,4.5,1420659379
1554,2297,4.5,1420659359
1554,2329,4.5,1420659535
1554,2542,4.0,1420811731
1554,2571,4.0,1420647635
1554,2628,2.0,1420652891
1554,2716,5.0,1420653880
1554,2717,5.0,1420653896
1554,2762,3.0,1420647997
1554,2858,4.0,1420648004
1554,2959,5.0,1420647450
1554,3087,5.0,1420653335
1554,3253,4.0,1420655677
1554,3508,5.0,1420647544
1554,3578,2.5,1420659589
1554,3717,3.0,1420659714
1554,3740,4.5,1420656732
1554,3793,3.5,1420659611
1554,3809,4.0,1420655708
1554,3897,4.0,1420659392
1554,3911,4.0,1420659691
1554,3994,4.0,1420659662
1554,3996,5.0,1420656258
1554,4011,5.0,1420659651
1554,4022,2.0,1420659632
1554,4027,5.0,1420659627
1554,4226,3.5,1420655812
1554,4343,3.5,1420653289
1554,4649,4.5,1420811708
1554,4848,4.0,1420655840
1554,4878,4.0,1420659635
1554,4886,4.5,1420659603
1554,4901,4.5,1420653307
1554,4963,4.0,1420659620
1554,4973,4.5,1420647855
1554,4979,5.0,1420647398
1554,5010,3.0,1420659707
1554,5265,4.5,1420656306
1554,5349,2.0,1420659616
1554,5378,3.0,1420652929
1554,5669,0.5,1420659671
1554,5989,4.5,1420659648
1554,6188,4.0,1420655779
1554,6377,4.5,1420659605
1554,6539,3.5,1420659609
1554,6874,4.5,1420659625
1554,6934,2.0,1420659676
1554,7361,4.5,1420653750
1554,7438,4.5,1420659642
1554,8641,4.5,1420653390
1554,8874,3.5,1420659685
1554,33493,3.5,1420652958
1554,33794,4.0,1420659646
1554,34405,5.0,1420653755
1554,35836,4.5,1420648882
1554,48516,5.0,1420647517
1554,48774,4.5,1420653135
1554,49276,4.0,1420811606
1554,51277,4.0,1420656246
1554,56715,5.0,1420655901
1554,58559,4.5,1420647456
1554,63433,4.5,1420653144
1554,65514,4.5,1420656271
1554,68358,4.0,1420653764
1554,72171,5.0,1420811742
1554,72998,2.5,1420659720
1554,79132,4.0,1420647465
1554,79592,4.0,1420647571
1554,83134,4.5,1420661221
1554,89745,4.0,1420653105
1554,93855,5.0,1420990707
1554,99114,4.5,1420647693
1554,103253,2.0,1421256282
1554,104881,3.5,1422780308
1554,109374,5.0,1420647412
1554,111743,3.5,1420652799
1554,112852,3.5,1420653079
1554,115569,1.5,1421515494
1618,32,4.5,1425084865
1618,158,4.5,1425125830
1618,215,3.5,1425128389
1618,253,2.5,1425125164
1618,262,5.0,1425128702
1618,296,4.0,1425065006
1618,318,4.0,1425065080
1618,353,4.5,1425125725
1618,410,4.5,1425125474
1618,586,3.0,1425125148
1618,724,4.0,1425126424
1618,778,3.5,1425084929
1618,837,5.0,1425128268
1618,1682,5.0,1425084913
1618,1688,3.5,1425132202
1618,1721,3.0,1425084881
1618,1748,5.0,1425125924
1618,1921,4.5,1425126485
1618,2025,5.0,1425137787
1618,2052,4.0,1425138518
1618,2124,5.0,1425127031
1618,2232,5.0,1425128213
1618,2291,5.0,1425125328
1618,2329,3.0,1425064554
1618,2355,5.0,1425125341
1618,2571,5.0,1425064263
1618,2572,4.0,1425125918
1618,2858,4.0,1425064987
1618,2959,5.0,1425064535
1618,3146,3.5,1425133245
1618,3186,5.0,1425128592
1618,3556,3.0,1425128111
1618,3646,2.5,1425137713
1618,3825,4.5,1425132121
1618,3949,5.0,1425125773
1618,3977,3.5,1425125533
1618,4018,3.0,1425126676
1618,4232,4.5,1425132191
1618,4621,2.5,1425133265
1618,4641,4.0,1425128246
1618,4873,2.0,1425134348
1618,4878,5.0,1425125495
1618,4886,5.0,1425125257
1618,4896,5.0,1425064464
1618,4973,3.5,1425065187
1618,5014,3.5,1425134314
1618,5299,3.0,1425065199
1618,5444,5.0,1425128897
1618,5618,5.0,1425065325
1618,5816,4.5,1425125767
1618,5992,3.0,1425132146
1618,6365,5.0,1425064461
1618,6377,3.5,1425125308
1618,6539,4.5,1425125243
1618,6593,3.5,1425137878
1618,6711,2.5,1425125741
1618,6934,5.0,1425125908
1618,6942,4.0,1425127285
1618,7361,4.0,1425067365
1618,7444,2.5,1425133880
1618,7451,4.5,1425131771
1618,8368,4.5,1425065048
1618,8529,5.0,1425128431
1618,8533,3.5,1425132174
1618,8644,5.0,1425126444
1618,8957,4.0,1425128370
1618,8961,4.5,1425125406
1618,8981,2.5,1425133344
1618,30707,3.5,1425126537
1618,37729,4.0,1425131801
1618,39446,4.5,1425137901
1618,40815,4.5,1425126336
1618,41571,3.5,1425139183
1618,45672,4.5,1425138584
1618,45722,4.0,1425126433
1618,46972,3.5,1425137625
1618,48385,5.0,1425127519
1618,54001,5.0,1425128235
1618,54272,4.5,1425128376
1618,55247,5.0,1425128634
1618,55442,4.5,1425138595
1618,56152,2.5,1425138719
1618,56367,3.0,1425126311
1618,56757,5.0,1425133351
1618,60069,4.0,1425064540
1618,68954,4.0,1425066260
1618,69757,3.0,1425128105
1618,69844,5.0,1425131813
1618,70286,5.0,1425127435
1618,72011,4.0,1425064308
1618,72104,3.5,1425066241
1618,74789,5.0,1425134407
1618,79132,4.0,1425064525
1618,79702,5.0,1425064304
1618,81591,4.0,1425128407
1618,81834,5.0,1425064293
1618,81847,4.5,1425137945
1618,85414,4.5,1425064374
1618,86882,4.5,1425138530
1618,88125,3.5,1425064299
1618,91500,4.5,1425064314
1618,95858,4.5,1425065758
1618,97921,3.0,1425138774
1618,106487,4.5,1425065042
1781,2,5.0,1425643774
1781,104,3.5,1425644175
1781,110,5.0,1425644210
1781,145,4.5,1425645124
1781,316,0.5,1425645578
1781,356,5.0,1425644213
1781,364,5.0,1425643485
1781,377,3.5,1425645567
1781,500,5.0,1425644068
1781,765,4.0,1425644109
1781,780,5.0,1425643902
1781,1027,2.0,1425645565
1781,1036,5.0,1425643530
1781,1246,3.5,1425644076
1781,1370,5.0,1425643997
1781,1527,5.0,1425643563
1781,1704,5.0,1425644064
1781,1917,5.0,1425644006
1781,1954,4.0,1425645585
1781,2335,4.0,1425644170
1781,2431,5.0,1425644057
1781,2571,5.0,1425643453
1781,2959,5.0,1425645497
1781,3147,5.0,1425643444
1781,3448,5.0,1425644078
1781,3489,5.0,1425644065
1781,3578,5.0,1425643489
1781,4306,5.0,1425643344
1781,4874,5.0,1425643640
1781,4886,5.0,1425643448
1781,4973,5.0,1425643558
1781,5377,3.5,1425643120
1781,6157,2.0,1425643193
1781,6373,5.0,1425643114
1781,6378,3.0,1425643124
1781,6548,5.0,1425643259
1781,6754,4.0,1425643217
1781,7293,5.0,1425643161
1781,8464,5.0,1425643135
1781,8529,4.0,1425643187
1781,8984,2.5,1425644012
1781,32587,5.0,1425644005
1781,33794,4.0,1425643493
1781,36529,5.0,1425643169
1781,45208,3.0,1425644120
1781,49272,4.5,1425643778
1781,50872,5.0,1425643501
1781,53974,3.5,1425644133
1781,54004,5.0,1425644172
1781,58559,5.0,1425645521
1781,59315,5.0,1425643495
1781,59900,2.0,1425644188
1781,68157,5.0,1425645591
1781,72998,5.0,1425643504
1781,76093,5.0,1425643337
1781,79091,4.5,1425645588
1781,79132,5.0,1425643321
1781,80549,4.5,1425668744
1781,83349,2.5,1425645634
1781,85414,3.0,1425643537
1781,86548,5.0,1425645627
1781,88163,5.0,1425668726
1781,88810,5.0,1425668742
1781,89745,5.0,1425643497
1781,90403,3.0,1425645640
1781,90430,5.0,1425645651
1781,90890,1.0,1425644192
1781,91529,5.0,1425643469
1781,99114,5.0,1425645643
1781,99728,5.0,1425668729
1781,100083,2.5,1425668769
1781,101142,4.0,1425668771
1781,109374,5.0,1425643073
1781,111617,3.5,1425644157
1781,112556,5.0,1425643077
1781,112852,4.0,1425644226
1866,1,1.0,1423420451
1866,6,5.0,1423420033
1866,16,4.0,1423718394
1866,19,2.0,1423769501
1866,20,2.5,1423624121
1866,22,3.5,1423773233
1866,23,3.5,1424531311
1866,25,4.0,1423771765
1866,31,3.0,1423771761
1866,32,3.5,1423420456
1866,47,5.0,1423623525
1866,50,5.0,1423419293
1866,104,3.0,1423773283
1866,110,3.0,1423420448
1866,150,4.5,1423420453
1866,153,2.0,1423623535
1866,160,3.0,1424042726
1866,163,3.0,1424042723
1866,165,4.0,1423623532
1866,173,2.0,1424042720
1866,208,3.0,1423770911
1866,253,4.5,1423624611
1866,256,1.0,1423624764
1866,260,4.0,1423419433
1866,288,4.5,1423623851
1866,293,4.5,1423718466
1866,296,3.0,1423419303
1866,303,3.0,1423623617
1866,306,3.0,1423623977
1866,307,2.5,1423771438
1866,318,2.0,1423419301
1866,344,2.0,1423623524
1866,349,5.0,1423419948
1866,356,3.0,1423420444
1866,364,1.0,1423623529
1866,377,3.0,1423623528
1866,380,2.5,1423420458
1866,382,3.5,1423771468
1866,438,3.0,1423624138
1866,454,4.0,1423624597
1866,457,4.0,1423420455
1866,475,4.5,1423623968
1866,480,4.0,1423420446
1866,485,3.0,1423624750
1866,507,4.0,1423770865
1866,508,4.0,1423769497
1866,509,3.0,1423771834
1866,527,4.0,1423419371
1866,541,3.0,1423624330
1866,565,4.0,1424320346
1866,589,4.0,1423624678
1866,592,5.0,1423420651
1866,593,5.0,1423419880
1866,648,4.0,1423623522
1866,673,1.5,1423769619
1866,674,3.0,1423771826
1866,680,2.0,1424320322
1866,733,4.0,1423771031
1866,736,3.5,1423624256
1866,750,2.0,1423419475
1866,778,4.0,1423420679
1866,780,4.0,1423420639
1866,784,2.0,1423771598
1866,786,3.0,1423624738
1866,832,3.0,1424042721
1866,852,3.0,1423770906
1866,858,5.0,1423419295
1866,879,2.5,1423718110
1866,924,4.0,1423421007
1866,1027,4.0,1423770875
1866,1036,4.0,1423769771
1866,1059,4.0,1423623611
1866,1089,2.5,1423419306
1866,1093,4.5,1423623840
1866,1100,3.5,1423624655
1866,1120,3.5,1423624059
1866,1172,3.0,1423419426
1866,1190,3.5,1423771369
1866,1193,4.0,1423419393
1866,1196,4.0,1423419462
1866,1198,4.0,1423419408
1866,1200,3.0,1423773224
1866,1203,3.0,1423985354
1866,1206,5.0,1423420987
1866,1208,4.0,1423771861
1866,1211,4.0,1423718380
1866,1213,4.0,1423419300
1866,1214,4.5,1423773207
1866,1216,4.0,1423770836
1866,1221,5.0,1423419436
1866,1230,4.0,1423718374
1866,1240,3.5,1423624697
1866,1249,4.0,1423770838
1866,1258,4.5,1423718248
1866,1262,2.5,1423419466
1866,1265,4.0,1423769533
1866,1289,3.5,1423769644
1866,1291,4.0,1423771039
1866,1298,4.0,1423771681
1866,1339,5.0,1423771190
1866,1359,2.0,1423624760
1866,1370,3.5,1423769804
1866,1377,3.0,1423771267
1866,1393,2.5,1423624639
1866,1438,3.0,1423717830
1866,1464,3.0,1423717948
1866,1476,2.0,1423717845
1866,1479,4.0,1423420367
1866,1485,2.0,1423717662
1866,1488,4.0,1423717974
1866,1499,2.0,1423771603
1866,1513,2.0,1423717754
1866,1515,3.0,1423717936
1866,1517,3.0,1423717632
1866,1518,3.0,1423718009
1866,1527,4.0,1423717579
1866,1556,2.5,1423717856
1866,1562,2.0,1423624756
1866,1573,3.5,1423717659
1866,1580,3.0,1423420624
1866,1584,3.5,1423717648
1866,1588,1.0,1423717921
1866,1590,3.5,1423717814
1866,1591,1.5,1423717862
1866,1603,2.5,1423718000
1866,1608,3.0,1423771221
1866,1610,4.0,1423771037
1866,1617,4.0,1423623516
1866,1625,4.5,1423717560
1866,1641,2.5,1424042731
1866,1644,2.0,1423717780
1866,1645,3.5,1423717709
1866,1653,4.0,1423420559
1866,1680,3.0,1423717807
1866,1681,1.0,1423718106
1866,1682,3.0,1423717623
1866,1687,4.0,1423769735
1866,1690,3.5,1423717724
1866,1701,4.0,1423717990
1866,1704,4.0,1423419607
1866,1717,2.0,1423717799
1866,1721,2.5,1423623627
1866,1722,2.5,1423419987
1866,1729,3.0,1423717707
1866,1732,4.5,1423624195
1866,1772,2.5,1423718026
1866,1779,4.0,1423717840
1866,1784,4.0,1423717642
1866,1792,4.0,1423717896
1866,1801,3.0,1423623638
1866,1805,2.5,1423717789
1866,1833,3.0,1423769830
1866,1835,3.0,1423717879
1866,1862,1.5,1423718108
1866,1876,2.5,1423717691
1866,1882,2.5,1423717777
1866,1909,3.5,1423717694
1866,1917,3.0,1423717638
1866,1920,2.0,1423717952
1866,1921,4.5,1423624316
1866,1923,2.5,1423717620
1866,1953,3.5,1423624508
1866,1961,4.5,1423624614
1866,1967,3.0,1423770621
1866,2022,4.0,1423770611
1866,2028,2.5,1423717587
1866,2126,2.0,1423717890
1866,2153,3.5,1423718046
1866,2167,2.0,1423717714
1866,2174,3.5,1423771269
1866,2194,3.5,1423770857
1866,2231,4.0,1423623665
1866,2268,4.0,1423624608
1866,2278,5.0,1423421125
1866,2296,2.0,1423718099
1866,2316,2.5,1423718042
1866,2324,2.0,1423419383
1866,2329,4.0,1423419889
1866,2334,3.5,1423769769
1866,2338,1.0,1423717903
1866,2340,4.0,1423717871
1866,2353,4.0,1423420585
1866,2424,3.0,1423717717
1866,2431,2.5,1423717828
1866,2467,4.0,1423771858
1866,2474,4.0,1423624600
1866,2490,4.0,1423717767
1866,2542,4.0,1423420700
1866,2571,5.0,1423419412
1866,2606,1.5,1423718147
1866,2617,2.0,1423717669
1866,2628,2.5,1423717583
1866,2671,2.5,1423717689
1866,2676,3.0,1423718131
1866,2677,4.0,1423718043
1866,2683,3.0,1423717596
1866,2688,3.5,1423717841
1866,2692,4.0,1423717666
1866,2701,2.0,1423717731
1866,2706,3.0,1423717626
1866,2710,3.5,1423717653
1866,2712,4.5,1423624605
1866,2716,3.5,1423769562
1866,2717,3.0,1423769587
1866,2719,2.0,1423771576
1866,2723,1.5,1423717752
1866,2724,2.0,1423717749
1866,2730,3.5,1423420997
1866,2745,4.0,1423985389
1866,2762,2.5,1423419472
1866,2763,4.0,1423717700
1866,2840,4.0,1423717874
1866,2858,4.0,1423419429
1866,2890,3.0,1423717697
1866,2915,3.5,1423624641
1866,2916,3.5,1423624702
1866,2959,5.0,1423419296
1866,2997,2.5,1423717591
1866,3005,4.0,1423717819
1866,3006,3.5,1424320443
1866,3075,3.0,1424320260
1866,3081,2.5,1423717687
1866,3114,1.5,1423717628
1866,3146,1.5,1423717971
1866,3147,2.5,1423717645
1866,3168,4.0,1423771481
1866,3173,5.0,1423623844
1866,3176,4.0,1423420151
1866,3252,4.0,1423624212
1866,3256,5.0,1423419968
1866,3257,3.5,1423770903
1866,3263,2.5,1423624127
1866,3273,1.5,1423717825
1866,3285,2.5,1423623618
1866,3301,2.5,1423717812
1866,3408,3.0,1423717673
1866,3484,3.0,1423718089
1866,3527,3.5,1423624692
1866,3535,5.0,1423623502
1866,3550,3.5,1423770624
1866,3578,4.0,1423717585
1866,3617,1.5,1423718764
1866,3618,4.0,1423718121
1866,3623,2.5,1423419318
1866,3717,3.5,1423718729
1866,3744,2.0,1423717915
1866,3752,2.5,1423717773
1866,3753,3.5,1423717684
1866,3755,3.5,1423717733
1866,3785,2.5,1423717756
1866,3788,4.0,1423623931
1866,3793,3.5,1423717593
1866,3821,0.5,1423718033
1866,3825,2.0,1423717939
1866,3863,2.5,1423717764
1866,3910,4.0,1423717960
1866,3920,4.0,1423770977
1866,3949,4.0,1423718691
1866,3968,2.5,1423717941
1866,3977,1.0,1423419326
1866,3979,1.0,1423718002
1866,3994,2.0,1423769810
1866,3996,2.0,1423717599
1866,3998,3.5,1423718086
1866,4007,5.0,1423623833
1866,4011,5.0,1423420691
1866,4017,3.5,1423718125
1866,4018,3.0,1423717760
1866,4022,4.0,1423717657
1866,4027,2.0,1423717655
1866,4034,5.0,1423419320
1866,4056,3.0,1423771498
1866,4103,4.0,1423769678
1866,4146,4.0,1423770992
1866,4148,4.0,1423718775
1866,4223,3.5,1423420567
1866,4226,5.0,1423419409
1866,4235,4.0,1423717876
1866,4239,3.0,1423718778
1866,4265,3.0,1423420137
1866,4270,2.0,1423718758
1866,4310,2.5,1423718538
1866,4343,2.0,1424531345
1866,4344,3.5,1423718821
1866,4367,2.5,1423718779
1866,4370,3.5,1423770764
1866,4383,4.0,1423421024
1866,4447,1.5,1423718746
1866,4508,3.5,1423773228
1866,4531,3.0,1423624711
1866,4558,3.0,1423624749
1866,4571,3.0,1423771835
1866,4713,4.0,1423718286
1866,4720,3.5,1423718713
1866,4776,4.0,1423718755
1866,4816,3.5,1423718769
1866,4844,2.5,1423769782
1866,4848,4.0,1423718177
1866,4874,4.0,1423718802
1866,4878,4.0,1423718424
1866,4886,2.0,1423718671
1866,4958,3.5,1423771556
1866,4963,3.0,1423623665
1866,4973,5.0,1423419389
1866,4975,4.0,1423624623
1866,4979,3.0,1423771540
1866,4993,3.0,1423419397
1866,4995,4.0,1423718673
1866,5010,3.5,1423718525
1866,5219,3.0,1423719210
1866,5349,3.0,1423420285
1866,5364,3.5,1423719584
1866,5377,3.0,1423718735
1866,5378,3.0,1423419328
1866,5400,3.5,1423719452
1866,5418,5.0,1423419801
1866,5420,3.0,1423719607
1866,5445,2.5,1423624596
1866,5459,2.0,1423420625
1866,5477,3.5,1424556085
1866,5481,2.5,1423719166
1866,5502,2.5,1423718710
1866,5574,3.5,1423719499
1866,5630,4.5,1423624200
1866,5669,3.5,1423718601
1866,5679,4.0,1423718215
1866,5684,3.0,1423718644
1866,5785,2.0,1423719497
1866,5872,3.0,1423718854
1866,5881,3.5,1423719508
1866,5900,2.5,1423719603
1866,5903,4.0,1424556018
1866,5952,3.0,1423419402
1866,5956,3.0,1423623595
1866,5989,4.0,1423623585
1866,5995,5.0,1423419435
1866,6003,3.0,1423623673
1866,6016,3.5,1423419298
1866,6059,4.0,1423719523
1866,6157,2.0,1423719203
1866,6187,4.0,1423719573
1866,6214,4.0,1423421056
1866,6281,3.0,1423719195
1866,6287,3.5,1423624134
1866,6333,3.0,1423718692
1866,6365,4.0,1423419323
1866,6373,2.0,1423718740
1866,6378,3.5,1423718731
1866,6502,4.0,1423624370
1866,6503,2.5,1423719235
1866,6534,2.0,1423420310
1866,6537,2.5,1423624724
1866,6539,3.5,1423718669
1866,6548,3.0,1423719515
1866,6564,2.5,1423719519
1866,6708,4.0,1423719198
1866,6863,4.0,1423718747
1866,6870,4.0,1423719172
1866,6873,3.0,1423719536
1866,6874,4.0,1423718675
1866,6890,3.5,1423719600
1866,6934,2.5,1423420113
1866,6942,3.0,1423719169
1866,6953,4.5,1423718164
1866,6997,3.0,1423771488
1866,7000,3.5,1423769849
1866,7004,3.0,1423624749
1866,7007,2.5,1423769814
1866,7008,3.0,1423771881
1866,7011,3.5,1423771368
1866,7028,4.0,1423769578
1866,7143,3.5,1423624616
1866,7147,3.0,1423420664
1866,7149,3.0,1423771502
1866,7151,3.5,1423719582
1866,7153,3.0,1423419385
1866,7160,4.0,1423719455
1866,7254,3.0,1423719163
1866,7265,4.0,1423420093
1866,7325,2.0,1423719474
1866,7347,3.5,1424320283
1866,7361,2.5,1425325466
1866,7371,4.5,1423718405
1866,7438,4.0,1423718682
1866,7439,3.0,1423719643
1866,7445,4.0,1423719201
1866,7458,3.5,1423718812
1866,7460,3.0,1423769573
1866,8361,2.5,1423718819
1866,8368,2.5,1423718700
1866,8528,3.5,1423718846
1866,8573,5.0,1423419775
1866,8638,3.0,1423624782
1866,8644,3.5,1423719147
1866,8665,4.0,1423419810
1866,8783,2.5,1423719215
1866,8798,4.5,1423624602
1866,8874,3.5,1423719155
1866,8905,3.5,1423773227
1866,8910,4.0,1423718178
1866,8914,4.0,1423623505
1866,8930,4.0,1424535888
1866,8947,3.5,1423719590
1866,8948,3.5,1423770771
1866,8949,4.0,1423718766
1866,8950,4.5,1423718457
1866,8957,3.0,1423718840
1866,8961,2.0,1423719145
1866,8969,2.5,1423719566
1866,8977,3.0,1423623861
1866,8981,4.0,1423719454
1866,8984,3.0,1423421059
1866,8985,2.0,1423719563
1866,26237,3.5,1424556032
1866,27773,3.0,1423771428
1866,27839,2.5,1423718228
1866,27846,4.0,1423718632
1866,27904,3.0,1423624062
1866,30707,3.0,1423718743
1866,30749,4.5,1423420485
1866,30810,4.0,1423718855
1866,30812,3.0,1423623591
1866,30825,2.5,1423719224
1866,31410,5.0,1423419480
1866,31685,3.0,1423719243
1866,31696,4.0,1423719229
1866,32587,3.5,1423420066
1866,33162,3.5,1423985402
1866,33166,4.0,1423771945
1866,33493,3.0,1423719096
1866,33679,3.0,1423718794
1866,33794,4.0,1423718681
1866,34048,3.0,1423624657
1866,34150,2.5,1423719460
1866,34162,2.5,1423771531
1866,34319,4.0,1423719231
1866,35836,3.5,1423718717
1866,36517,5.0,1423420326
1866,36519,3.0,1423719640
1866,36529,4.0,1423718824
1866,37386,2.5,1423719553
1866,37727,3.0,1423719624
1866,38061,4.0,1423623934
1866,39183,4.0,1423719191
1866,39446,2.5,1423719544
1866,39869,3.5,1424535909
1866,40278,2.0,1423719501
1866,40583,5.0,1423420338
1866,40614,3.0,1423421055
1866,40815,2.0,1423718726
1866,41285,4.0,1423719480
1866,42011,2.5,1423719654
1866,44191,4.5,1423718697
1866,44199,5.0,1423623904
1866,44555,4.0,1423419373
1866,44665,4.0,1423718518
1866,45186,3.5,1423624246
1866,45447,3.5,1423420527
1866,45499,3.0,1423718800
1866,45517,1.5,1423771589
1866,45722,3.5,1423718720
1866,45726,1.5,1423771580
1866,46972,2.5,1423771592
1866,46976,4.0,1423718805
1866,47610,4.0,1423718798
